K:2 N:47 S:7658
K:2 N:45 S:6462
K:2 N:49 S:9042
K:2 N:49 S:9042
K:2 N:50 S:9828
K:2 N:51 S:10614
K:2 N:48 S:8350
K:2 N:51 S:10614
K:2 N:52 S:11514
K:2 N:52 S:11514
K:2 N:53 S:12414
K:2 N:54 S:13428
K:2 N:54 S:13428
K:2 N:55 S:14442
K:2 N:56 S:15596
K:2 N:55 S:14442
K:2 N:42 S:4964
K:2 N:56 S:15596
K:2 N:57 S:16750
K:2 N:48 S:8350
K:2 N:58 S:18044
K:2 N:50 S:9828
K:2 N:57 S:16750
K:2 N:59 S:19338
K:2 N:60 S:20798
K:2 N:53 S:12414
K:2 N:61 S:22258
K:2 N:63 S:25510
K:2 N:58 S:18044
K:2 N:62 S:23884
K:2 N:63 S:25510
K:2 N:62 S:23884
K:2 N:64 S:27338
K:2 N:64 S:27338
K:2 N:66 S:31196
K:2 N:65 S:29166
K:2 N:66 S:31196
K:2 N:65 S:29166
K:2 N:68 S:35494
K:2 N:59 S:19338
K:2 N:67 S:33226
K:2 N:67 S:33226
K:2 N:70 S:40268
K:2 N:60 S:20798
K:2 N:68 S:35494
K:2 N:70 S:40268
K:2 N:71 S:42774
K:2 N:71 S:42774
K:2 N:72 S:45564
K:2 N:75 S:54502
K:2 N:75 S:54502
K:2 N:69 S:37762
K:2 N:74 S:51428
K:2 N:72 S:45564
K:2 N:76 S:57906
K:2 N:76 S:57906
K:2 N:77 S:61310
K:2 N:78 S:65044
K:2 N:79 S:68778
K:2 N:78 S:65044
K:2 N:79 S:68778
K:2 N:77 S:61310
K:2 N:73 S:48354
K:2 N:69 S:37762
K:2 N:81 S:77026
K:2 N:80 S:72902
K:2 N:61 S:22258
K:2 N:73 S:48354
K:2 N:80 S:72902
K:2 N:81 S:77026
K:2 N:82 S:81540
K:2 N:74 S:51428
K:2 N:85 S:95982
K:2 N:83 S:86054
K:2 N:83 S:86054
K:2 N:85 S:95982
K:2 N:84 S:91018
K:2 N:86 S:101396
K:2 N:87 S:106810
K:2 N:87 S:106810
K:2 N:88 S:112748
K:2 N:89 S:118686
K:2 N:88 S:112748
K:2 N:90 S:125148
K:2 N:82 S:81540
K:2 N:90 S:125148
K:2 N:91 S:131610
K:2 N:92 S:138670
K:2 N:86 S:101396
K:2 N:91 S:131610
K:2 N:92 S:138670
K:2 N:84 S:91018
K:2 N:93 S:145730
K:2 N:94 S:153388
K:2 N:94 S:153388
K:2 N:95 S:161046
K:2 N:95 S:161046
K:2 N:96 S:169396
K:2 N:97 S:177746
K:2 N:96 S:169396
K:2 N:98 S:186788
K:2 N:99 S:195830
K:2 N:99 S:195830
K:2 N:101 S:215486
K:2 N:100 S:205658
K:2 N:102 S:226100
K:2 N:101 S:215486
K:2 N:102 S:226100
K:2 N:104 S:248228
K:2 N:103 S:236714
K:2 N:104 S:248228
K:2 N:89 S:118686
K:2 N:103 S:236714
K:2 N:106 S:272156
K:2 N:105 S:259742
K:2 N:100 S:205658
K:2 N:97 S:177746
K:2 N:105 S:259742
K:2 N:93 S:145730
K:2 N:107 S:284570
K:2 N:107 S:284570
K:2 N:108 S:297998
K:2 N:106 S:272156
K:2 N:98 S:186788
K:2 N:109 S:311426
K:2 N:108 S:297998
K:2 N:109 S:311426
K:2 N:111 S:340310
K:2 N:112 S:355906
K:2 N:111 S:340310
K:2 N:110 S:325868
K:2 N:113 S:371502
K:2 N:112 S:355906
K:2 N:114 S:388252
K:2 N:113 S:371502
K:2 N:115 S:405002
K:2 N:114 S:388252
K:2 N:116 S:423046
K:2 N:115 S:405002
K:2 N:117 S:441090
K:2 N:117 S:441090
K:2 N:118 S:460428
K:2 N:118 S:460428
K:2 N:119 S:479766
K:2 N:120 S:500564
K:2 N:120 S:500564
K:2 N:119 S:479766
K:2 N:121 S:521362
K:2 N:121 S:521362
K:2 N:116 S:423046
K:2 N:122 S:543620
K:2 N:110 S:325868
K:2 N:122 S:543620
K:2 N:123 S:565878
K:2 N:124 S:589762
K:2 N:123 S:565878
K:2 N:125 S:613646
K:2 N:126 S:639156
K:2 N:126 S:639156
K:2 N:125 S:613646
K:2 N:128 S:692004
K:2 N:127 S:664666
K:2 N:129 S:719342
K:2 N:127 S:664666
K:2 N:128 S:692004
K:2 N:129 S:719342
K:2 N:130 S:748508
K:2 N:130 S:748508
K:2 N:131 S:777674
K:2 N:124 S:589762
K:2 N:132 S:808870
K:2 N:134 S:873292
K:2 N:133 S:840066
K:2 N:134 S:873292
K:2 N:135 S:906518
K:2 N:132 S:808870
K:2 N:136 S:942012
K:2 N:137 S:977506
K:2 N:136 S:942012
K:2 N:133 S:840066
K:2 N:137 S:977506
K:2 N:138 S:1015268
K:2 N:135 S:906518
K:2 N:140 S:1093298
K:2 N:131 S:777674
K:2 N:140 S:1093298
K:2 N:141 S:1133566
K:2 N:141 S:1133566
K:2 N:144 S:1264678
K:2 N:139 S:1053030
K:2 N:144 S:1264678
K:2 N:143 S:1219114
K:2 N:143 S:1219114
K:2 N:146 S:1358596
K:2 N:145 S:1310242
K:2 N:145 S:1310242
K:2 N:147 S:1406950
K:2 N:148 S:1458378
K:2 N:142 S:1176340
K:2 N:149 S:1509806
K:2 N:151 S:1618810
K:2 N:150 S:1564308
K:2 N:147 S:1406950
K:2 N:146 S:1358596
K:2 N:148 S:1458378
K:2 N:149 S:1509806
K:2 N:152 S:1676716
K:2 N:151 S:1618810
K:2 N:152 S:1676716
K:2 N:153 S:1734622
K:2 N:154 S:1795932
K:2 N:154 S:1795932
K:2 N:155 S:1857242
K:2 N:156 S:1922286
K:2 N:156 S:1922286
K:2 N:160 S:2197788
K:2 N:159 S:2124886
K:2 N:161 S:2270690
K:2 N:160 S:2197788
K:2 N:150 S:1564308
K:2 N:161 S:2270690
K:2 N:158 S:2056108
K:2 N:157 S:1987330
K:2 N:162 S:2347716
K:2 N:153 S:1734622
K:2 N:138 S:1015268
K:2 N:155 S:1857242
K:2 N:159 S:2124886
K:2 N:162 S:2347716
K:2 N:142 S:1176340
K:2 N:163 S:2424742
K:2 N:164 S:2506282
K:2 N:166 S:2673876
K:2 N:166 S:2673876
K:2 N:165 S:2587822
K:2 N:168 S:2850948
K:2 N:167 S:2759930
K:2 N:167 S:2759930
K:2 N:168 S:2850948
K:2 N:165 S:2587822
K:2 N:171 S:3133930
K:2 N:170 S:3037948
K:2 N:158 S:2056108
K:2 N:164 S:2506282
K:2 N:169 S:2941966
K:2 N:169 S:2941966
K:2 N:171 S:3133930
K:2 N:163 S:2424742
K:2 N:172 S:3235326
K:2 N:172 S:3235326
K:2 N:173 S:3336722
K:2 N:173 S:3336722
K:2 N:174 S:3443532
K:2 N:174 S:3443532
K:2 N:175 S:3550342
K:2 N:176 S:3663090
K:2 N:177 S:3775838
K:2 N:175 S:3550342
K:2 N:180 S:4138358
K:2 N:177 S:3775838
K:2 N:157 S:1987330
K:2 N:178 S:3894524
K:2 N:176 S:3663090
K:2 N:179 S:4013210
K:2 N:183 S:4526726
K:2 N:184 S:4665396
K:2 N:181 S:4263506
K:2 N:182 S:4395116
K:2 N:182 S:4395116
K:2 N:179 S:4013210
K:2 N:183 S:4526726
K:2 N:178 S:3894524
K:2 N:187 S:5095526
K:2 N:186 S:4949796
K:2 N:186 S:4949796
K:2 N:187 S:5095526
K:2 N:184 S:4665396
K:2 N:188 S:5248914
K:2 N:188 S:5248914
K:2 N:189 S:5402302
K:2 N:190 S:5563348
K:2 N:192 S:5893790
K:2 N:192 S:5893790
K:2 N:193 S:6063186
K:2 N:190 S:5563348
K:2 N:191 S:5724394
K:2 N:193 S:6063186
K:2 N:185 S:4804066
K:2 N:194 S:6240932
K:2 N:189 S:5402302
K:2 N:139 S:1053030
K:2 N:180 S:4138358
K:2 N:194 S:6240932
K:2 N:170 S:3037948
K:2 N:195 S:6418678
K:2 N:196 S:6605466
K:2 N:196 S:6605466
K:2 N:185 S:4804066
K:2 N:197 S:6792254
K:2 N:198 S:6988084
K:2 N:198 S:6988084
K:2 N:195 S:6418678
K:2 N:191 S:5724394
K:2 N:181 S:4263506
K:2 N:199 S:7183914
K:2 N:201 S:7595230
K:2 N:200 S:7389572
K:2 N:201 S:7595230
K:2 N:202 S:7810716
K:2 N:202 S:7810716
K:2 N:199 S:7183914
K:2 N:203 S:8026202
K:2 N:203 S:8026202
K:2 N:205 S:8478402
K:2 N:204 S:8252302
K:2 N:205 S:8478402
K:2 N:206 S:8715116
K:2 N:204 S:8252302
K:2 N:206 S:8715116
K:2 N:207 S:8951830
K:2 N:207 S:8951830
K:2 N:200 S:7389572
K:2 N:208 S:9200058
K:2 N:208 S:9200058
K:2 N:209 S:9448286
K:2 N:209 S:9448286
K:2 N:211 S:9967770
K:2 N:210 S:9708028
K:2 N:211 S:9967770
K:2 N:212 S:10239926
K:2 N:212 S:10239926
K:2 N:210 S:9708028
K:2 N:213 S:10512082
K:2 N:213 S:10512082
K:2 N:215 S:11081222
K:2 N:214 S:10796652
K:2 N:214 S:10796652
K:2 N:216 S:11379220
K:2 N:216 S:11379220
K:2 N:218 S:11988644
K:2 N:217 S:11677218
K:2 N:220 S:12625938
K:2 N:219 S:12300070
K:2 N:223 S:13632426
K:2 N:219 S:12300070
K:2 N:224 S:13988332
K:2 N:197 S:6792254
K:2 N:218 S:11988644
K:2 N:220 S:12625938
K:2 N:225 S:14344238
K:2 N:224 S:13988332
K:2 N:226 S:14715740
K:2 N:229 S:15863746
K:2 N:226 S:14715740
K:2 N:229 S:15863746
K:2 N:225 S:14344238
K:2 N:231 S:16673750
K:2 N:221 S:12951806
K:2 N:231 S:16673750
K:2 N:217 S:11677218
K:2 N:228 S:15475494
K:2 N:228 S:15475494
K:2 N:221 S:12951806
K:2 N:230 S:16268748
K:2 N:232 S:17096796
K:2 N:222 S:13292116
K:2 N:232 S:17096796
K:2 N:215 S:11081222
K:2 N:233 S:17519842
K:2 N:234 S:17960932
K:2 N:235 S:18402022
K:2 N:234 S:17960932
K:2 N:227 S:15087242
K:2 N:236 S:18862450
K:2 N:235 S:18402022
K:2 N:236 S:18862450
K:2 N:237 S:19322878
K:2 N:233 S:17519842
K:2 N:237 S:19322878
K:2 N:238 S:19802644
K:2 N:238 S:19802644
K:2 N:239 S:20282410
K:2 N:240 S:20782974
K:2 N:222 S:13292116
K:2 N:241 S:21283538
K:2 N:241 S:21283538
K:2 N:239 S:20282410
K:2 N:242 S:21804900
K:2 N:223 S:13632426
K:2 N:243 S:22326262
K:2 N:242 S:21804900
K:2 N:230 S:16268748
K:2 N:244 S:22869882
K:2 N:246 S:23979380
K:2 N:244 S:22869882
K:2 N:247 S:24545258
K:2 N:245 S:23413502
K:2 N:245 S:23413502
K:2 N:246 S:23979380
K:2 N:248 S:25135020
K:2 N:248 S:25135020
K:2 N:243 S:22326262
K:2 N:250 S:26338428
K:2 N:249 S:25724782
K:2 N:252 S:27591230
K:2 N:251 S:26952074
K:2 N:250 S:26338428
K:2 N:240 S:20782974
K:2 N:249 S:25724782
K:2 N:253 S:28230386
K:2 N:257 S:30943726
K:2 N:251 S:26952074
K:2 N:252 S:27591230
K:2 N:247 S:24545258
K:2 N:258 S:31663068
K:2 N:258 S:31663068
K:2 N:253 S:28230386
K:2 N:259 S:32382410
K:2 N:259 S:32382410
K:2 N:260 S:33130918
K:2 N:260 S:33130918
K:2 N:261 S:33879426
K:2 N:264 S:36243644
K:2 N:257 S:30943726
K:2 N:261 S:33879426
K:2 N:263 S:35434774
K:2 N:264 S:36243644
K:2 N:265 S:37052514
K:2 N:265 S:37052514
K:2 N:262 S:34657100
K:2 N:254 S:28895052
K:2 N:266 S:37892580
K:2 N:254 S:28895052
K:2 N:266 S:37892580
K:2 N:255 S:29559718
K:2 N:267 S:38732646
K:2 N:267 S:38732646
K:2 N:268 S:39605938
K:2 N:269 S:40479230
K:2 N:262 S:34657100
K:2 N:227 S:15087242
K:2 N:270 S:41385748
K:2 N:271 S:42292266
K:2 N:268 S:39605938
K:2 N:272 S:43234278
K:2 N:272 S:43234278
K:2 N:273 S:44176290
K:2 N:271 S:42292266
K:2 N:269 S:40479230
K:2 N:273 S:44176290
K:2 N:275 S:46131302
K:2 N:274 S:45153796
K:2 N:275 S:46131302
K:2 N:276 S:47146570
K:2 N:276 S:47146570
K:2 N:270 S:41385748
K:2 N:279 S:50267898
K:2 N:278 S:49214868
K:2 N:280 S:51361196
K:2 N:278 S:49214868
K:2 N:279 S:50267898
K:2 N:280 S:51361196
K:2 N:281 S:52454494
K:2 N:284 S:55897966
K:2 N:277 S:48161838
K:2 N:282 S:53588060
K:2 N:282 S:53588060
K:2 N:285 S:57074306
K:2 N:285 S:57074306
K:2 N:286 S:58293420
K:2 N:288 S:60777212
K:2 N:287 S:59512534
K:2 N:289 S:62041890
K:2 N:286 S:58293420
K:2 N:291 S:64662374
K:2 N:291 S:64662374
K:2 N:290 S:63352132
K:2 N:292 S:66020970
K:2 N:292 S:66020970
K:2 N:293 S:67379566
K:2 N:293 S:67379566
K:2 N:294 S:68786516
K:2 N:294 S:68786516
K:2 N:295 S:70193466
K:2 N:287 S:59512534
K:2 N:296 S:71651844
K:2 N:288 S:60777212
K:2 N:295 S:70193466
K:2 N:296 S:71651844
K:2 N:297 S:73110222
K:2 N:283 S:54721626
K:2 N:297 S:73110222
K:2 N:299 S:76129834
K:2 N:298 S:74620028
K:2 N:289 S:62041890
K:2 N:301 S:79258450
K:2 N:299 S:76129834
K:2 N:301 S:79258450
K:2 N:302 S:80877260
K:2 N:303 S:82496070
K:2 N:303 S:82496070
K:2 N:302 S:80877260
K:2 N:298 S:74620028
K:2 N:281 S:52454494
K:2 N:306 S:87584124
K:2 N:308 S:91114678
K:2 N:305 S:85849502
K:2 N:300 S:77694142
K:2 N:290 S:63352132
K:2 N:306 S:87584124
K:2 N:305 S:85849502
K:2 N:300 S:77694142
K:2 N:304 S:84172786
K:2 N:277 S:48161838
K:2 N:263 S:35434774
K:2 N:307 S:89318746
K:2 N:283 S:54721626
K:2 N:256 S:30251722
K:2 N:284 S:55897966
K:2 N:308 S:91114678
K:2 N:309 S:92910610
K:2 N:309 S:92910610
K:2 N:310 S:94767852
K:2 N:304 S:84172786
K:2 N:274 S:45153796
K:2 N:255 S:29559718
K:2 N:310 S:94767852
K:2 N:311 S:96625094
K:2 N:256 S:30251722
K:2 N:307 S:89318746
K:2 N:312 S:98547380
K:2 N:311 S:96625094
K:2 N:313 S:100469666
K:2 N:314 S:102456996
K:2 N:315 S:104444326
K:2 N:314 S:102456996
K:2 N:316 S:106500434
K:2 N:317 S:108556542
K:2 N:319 S:112806314
K:2 N:315 S:104444326
K:2 N:320 S:115004102
K:2 N:316 S:106500434
K:2 N:319 S:112806314
K:2 N:321 S:117201890
K:2 N:318 S:110681428
K:2 N:320 S:115004102
K:2 N:322 S:119472580
K:2 N:323 S:121743270
K:2 N:324 S:124090986
K:2 N:324 S:124090986
K:2 N:323 S:121743270
K:2 N:325 S:126438702
K:2 N:325 S:126438702
K:2 N:318 S:110681428
K:2 N:327 S:131288186
K:2 N:326 S:128863444
K:2 N:327 S:131288186
K:2 N:328 S:133794468
K:2 N:322 S:119472580
K:2 N:328 S:133794468
K:2 N:329 S:136300750
K:2 N:329 S:136300750
K:2 N:331 S:141476394
K:2 N:321 S:117201890
K:2 N:317 S:108556542
K:2 N:330 S:138888572
K:2 N:330 S:138888572
K:2 N:331 S:141476394
K:2 N:313 S:100469666
K:2 N:332 S:144150270
K:2 N:326 S:128863444
K:2 N:332 S:144150270
K:2 N:333 S:146824146
K:2 N:334 S:149584076
K:2 N:335 S:152344006
K:2 N:334 S:149584076
K:2 N:312 S:98547380
K:2 N:333 S:146824146
K:2 N:336 S:155194954
K:2 N:337 S:158045902
K:2 N:340 S:166967782
K:2 N:339 S:163929834
K:2 N:339 S:163929834
K:2 N:338 S:160987868
K:2 N:335 S:152344006
K:2 N:336 S:155194954
K:2 N:342 S:173139660
K:2 N:350 S:199855092
K:2 N:352 S:207068524
K:2 N:351 S:203405434
K:2 N:350 S:199855092
K:2 N:352 S:207068524
K:2 N:340 S:166967782
K:2 N:343 S:176273590
K:2 N:353 S:210731614
K:2 N:341 S:170005730
K:2 N:343 S:176273590
K:2 N:344 S:179508916
K:2 N:345 S:182744242
K:2 N:345 S:182744242
K:2 N:344 S:179508916
K:2 N:338 S:160987868
K:2 N:353 S:210731614
K:2 N:347 S:189417686
K:2 N:354 S:214507452
K:2 N:346 S:186080964
K:2 N:351 S:203405434
K:2 N:337 S:158045902
K:2 N:354 S:214507452
K:2 N:355 S:218283290
K:2 N:341 S:170005730
K:2 N:358 S:230085548
K:2 N:356 S:222177814
K:2 N:360 S:238237116
K:2 N:357 S:226072338
K:2 N:357 S:226072338
K:2 N:358 S:230085548
K:2 N:359 S:234098758
K:2 N:359 S:234098758
K:2 N:355 S:218283290
K:2 N:361 S:242375474
K:2 N:361 S:242375474
K:2 N:360 S:238237116
K:2 N:362 S:246638980
K:2 N:356 S:222177814
K:2 N:362 S:246638980
K:2 N:363 S:250902486
K:2 N:364 S:255297602
K:2 N:365 S:259692718
K:2 N:363 S:250902486
K:2 N:367 S:268746170
K:2 N:367 S:268746170
K:2 N:368 S:273411566
K:2 N:366 S:264219444
K:2 N:347 S:189417686
K:2 N:368 S:273411566
K:2 N:366 S:264219444
K:2 N:364 S:255297602
K:2 N:369 S:278076962
K:2 N:369 S:278076962
K:2 N:370 S:282881028
K:2 N:346 S:186080964
K:2 N:370 S:282881028
K:2 N:371 S:287685094
K:2 N:349 S:196304750
K:2 N:371 S:287685094
K:2 N:372 S:292634890
K:2 N:372 S:292634890
K:2 N:349 S:196304750
K:2 N:348 S:192861218
K:2 N:373 S:297584686
K:2 N:365 S:259692718
K:2 N:373 S:297584686
K:2 N:374 S:302680212
K:2 N:348 S:192861218
K:2 N:374 S:302680212
K:2 N:376 S:313024652
K:2 N:375 S:307775738
K:2 N:377 S:318273566
K:2 N:376 S:313024652
K:2 N:383 S:351653654
K:2 N:383 S:351653654
K:2 N:380 S:334641518
K:2 N:384 S:357547444
K:2 N:386 S:369504420
K:2 N:386 S:369504420
K:2 N:382 S:345929260
K:2 N:379 S:329078170
K:2 N:381 S:340204866
K:2 N:379 S:329078170
K:2 N:375 S:307775738
K:2 N:384 S:357547444
K:2 N:385 S:363441234
K:2 N:382 S:345929260
K:2 N:381 S:340204866
K:2 N:385 S:363441234
K:2 N:342 S:173139660
K:2 N:387 S:375567606
K:2 N:389 S:388049470
K:2 N:390 S:394468148
K:2 N:388 S:381808538
K:2 N:392 S:407492292
K:2 N:380 S:334641518
K:2 N:389 S:388049470
K:2 N:392 S:407492292
K:2 N:393 S:414097758
K:2 N:377 S:318273566
K:2 N:390 S:394468148
K:2 N:396 S:434670350
K:2 N:391 S:400886826
K:2 N:395 S:427682266
K:2 N:387 S:375567606
K:2 N:388 S:381808538
K:2 N:394 S:420890012
K:2 N:395 S:427682266
K:2 N:396 S:434670350
K:2 N:398 S:448842348
K:2 N:393 S:414097758
K:2 N:397 S:441658434
K:2 N:378 S:323675868
K:2 N:399 S:456026262
K:2 N:401 S:470805406
K:2 N:400 S:463415834
K:2 N:401 S:470805406
K:2 N:403 S:485995866
K:2 N:402 S:478400636
K:2 N:399 S:456026262
K:2 N:403 S:485995866
K:2 N:400 S:463415834
K:2 N:394 S:420890012
K:2 N:404 S:493806582
K:2 N:405 S:501617298
K:2 N:404 S:493806582
K:2 N:407 S:517669702
K:2 N:406 S:509643500
K:2 N:405 S:501617298
K:2 N:378 S:323675868
K:2 N:407 S:517669702
K:2 N:408 S:525922004
K:2 N:408 S:525922004
K:2 N:397 S:441658434
K:2 N:391 S:400886826
K:2 N:406 S:509643500
K:2 N:409 S:534174306
K:2 N:409 S:534174306
K:2 N:410 S:542652708
K:2 N:398 S:448842348
K:2 N:410 S:542652708
K:2 N:411 S:551131110
K:2 N:411 S:551131110
K:2 N:412 S:559846226
K:2 N:414 S:577513172
K:2 N:415 S:586465002
K:2 N:413 S:568561342
K:2 N:417 S:604865118
K:2 N:416 S:595665060
K:2 N:415 S:586465002
K:2 N:416 S:595665060
K:2 N:414 S:577513172
K:2 N:417 S:604865118
K:2 N:402 S:478400636
K:2 N:420 S:633469718
K:2 N:422 S:653145516
K:2 N:424 S:673353212
K:2 N:425 S:683593138
K:2 N:426 S:694105220
K:2 N:426 S:694105220
K:2 N:427 S:704617302
K:2 N:419 S:623761690
K:2 N:430 S:737291828
K:2 N:421 S:643177746
K:2 N:418 S:614313404
K:2 N:422 S:653145516
K:2 N:424 S:673353212
K:2 N:431 S:748373050
K:2 N:421 S:643177746
K:2 N:432 S:759752270
K:2 N:418 S:614313404
K:2 N:423 S:663113286
K:2 N:425 S:683593138
K:2 N:428 S:715413954
K:2 N:434 S:782808708
K:2 N:428 S:715413954
K:2 N:430 S:737291828
K:2 N:427 S:704617302
K:2 N:429 S:726210606
K:2 N:432 S:759752270
K:2 N:435 S:794485926
K:2 N:433 S:771131490
K:2 N:434 S:782808708
K:2 N:437 S:818463214
K:2 N:436 S:806474570
K:2 N:438 S:830763284
K:2 N:436 S:806474570
K:2 N:439 S:843063354
K:2 N:429 S:726210606
K:2 N:435 S:794485926
K:2 N:431 S:748373050
K:2 N:440 S:855689292
K:2 N:437 S:818463214
K:2 N:440 S:855689292
K:2 N:438 S:830763284
K:2 N:433 S:771131490
K:2 N:441 S:868315230
K:2 N:412 S:559846226
K:2 N:442 S:881267036
K:2 N:439 S:843063354
K:2 N:442 S:881267036
K:2 N:443 S:894218842
K:2 N:444 S:907510958
K:2 N:445 S:920803074
K:2 N:444 S:907510958
K:2 N:441 S:868315230
K:2 N:446 S:934435500
K:2 N:446 S:934435500
K:2 N:420 S:633469718
K:2 N:447 S:948067926
K:2 N:449 S:976044590
K:2 N:448 S:962056258
K:2 N:449 S:976044590
K:2 N:413 S:568561342
K:2 N:450 S:990388828
K:2 N:450 S:990388828
K:2 N:445 S:920803074
K:2 N:447 S:948067926
K:2 N:451 S:1004733066
K:2 N:443 S:894218842
K:2 N:423 S:663113286
K:2 N:448 S:962056258
K:2 N:452 S:1019448806
K:2 N:453 S:1034164546
K:2 N:454 S:1049251788
K:2 N:451 S:1004733066
K:2 N:419 S:623761690
K:2 N:453 S:1034164546
K:2 N:454 S:1049251788
K:2 N:455 S:1064339030
K:2 N:456 S:1079814524
K:2 N:456 S:1079814524
K:2 N:457 S:1095290018
K:2 N:457 S:1095290018
K:2 N:455 S:1064339030
K:2 N:458 S:1111153764
K:2 N:458 S:1111153764
K:2 N:460 S:1143286258
K:2 N:459 S:1127017510
K:2 N:460 S:1143286258
K:2 N:459 S:1127017510
K:2 N:461 S:1159555006
K:2 N:462 S:1176228756
K:2 N:461 S:1159555006
K:2 N:464 S:1209999302
K:2 N:467 S:1262135782
K:2 N:466 S:1244615940
K:2 N:466 S:1244615940
K:2 N:464 S:1209999302
K:2 N:467 S:1262135782
K:2 N:465 S:1227096098
K:2 N:468 S:1280096714
K:2 N:468 S:1280096714
K:2 N:470 S:1316459668
K:2 N:465 S:1227096098
K:2 N:471 S:1334861690
K:2 N:470 S:1316459668
K:2 N:469 S:1298057646
K:2 N:471 S:1334861690
K:2 N:463 S:1192902506
K:2 N:473 S:1372586590
K:2 N:475 S:1411232346
K:2 N:474 S:1391909468
K:2 N:473 S:1372586590
K:2 N:474 S:1391909468
K:2 N:476 S:1431034990
K:2 N:475 S:1411232346
K:2 N:476 S:1431034990
K:2 N:479 S:1491402454
K:2 N:478 S:1471120044
K:2 N:480 S:1512185428
K:2 N:481 S:1532968402
K:2 N:472 S:1353724140
K:2 N:477 S:1450837634
K:2 N:482 S:1554251940
K:2 N:479 S:1491402454
K:2 N:452 S:1019448806
K:2 N:472 S:1353724140
K:2 N:480 S:1512185428
K:2 N:487 S:1663797802
K:2 N:481 S:1532968402
K:2 N:485 S:1619145278
K:2 N:488 S:1686667684
K:2 N:486 S:1641471540
K:2 N:478 S:1471120044
K:2 N:485 S:1619145278
K:2 N:489 S:1709537566
K:2 N:469 S:1298057646
K:2 N:483 S:1575535478
K:2 N:488 S:1686667684
K:2 N:487 S:1663797802
K:2 N:484 S:1597340378
K:2 N:484 S:1597340378
K:2 N:483 S:1575535478
K:2 N:490 S:1732951068
K:2 N:477 S:1450837634
K:2 N:491 S:1756364570
K:2 N:482 S:1554251940
K:2 N:493 S:1804323330
K:2 N:492 S:1780343950
K:2 N:493 S:1804323330
K:2 N:492 S:1780343950
K:2 N:494 S:1828868588
K:2 N:491 S:1756364570
K:2 N:463 S:1192902506
K:2 N:495 S:1853413846
K:2 N:486 S:1641471540
K:2 N:495 S:1853413846
K:2 N:462 S:1176228756
K:2 N:496 S:1878548866
K:2 N:497 S:1903683886
K:2 N:497 S:1903683886
K:2 N:496 S:1878548866
K:2 N:498 S:1929408668
K:2 N:498 S:1929408668
K:2 N:500 S:1981471878
K:2 N:499 S:1955133450
K:2 N:500 S:1981471878
K:2 N:501 S:2007810306
K:2 N:501 S:2007810306
K:2 N:502 S:2034762380
K:2 N:499 S:1955133450
K:2 N:503 S:2061714454
K:2 N:494 S:1828868588
K:2 N:490 S:1732951068
K:2 N:503 S:2061714454
K:2 N:504 S:2089305684
K:2 N:504 S:2089305684
K:2 N:505 S:2116896914
K:2 N:506 S:2145127300
K:2 N:505 S:2116896914
K:2 N:506 S:2145127300
K:2 N:508 S:2202252738
K:2 N:507 S:2173357686
K:2 N:508 S:2202252738
K:2 N:507 S:2173357686
K:2 N:509 S:2231147790
K:2 N:489 S:1709537566
